獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號
2,4,6,8,11,21,23,27,28,29,31,32,40,47,56,60,68,70,77,80,60
1,2,10,14,16,18,20,35,36,39,40,43,44,45,57,60,65,70,71,76,40
1,4,13,18,20,24,27,30,33,36,41,46,51,53,62,63,70,72,73,80,70
1,6,7,15,19,21,24,25,26,39,48,58,61,64,68,70,72,75,76,77,76
2,3,6,7,10,13,19,20,23,33,37,43,46,47,52,63,65,68,71,72,52
1,6,16,17,18,19,27,31,34,48,55,56,59,64,65,68,69,70,79,80,69
2,7,12,14,20,27,32,36,37,38,49,50,51,53,58,60,69,72,73,78,69
1,5,8,9,13,14,17,19,28,34,37,45,49,52,53,56,62,78,79,80,8
5,6,11,16,22,27,30,37,38,49,54,59,62,63,64,66,68,70,75,78,54
8,9,13,23,27,29,30,35,36,38,40,49,51,52,54,55,59,60,64,74,64
3,16,19,24,29,31,32,36,38,39,43,44,49,52,55,58,61,66,76,79,55
4,11,12,15,16,20,23,30,37,40,46,56,61,62,65,66,71,73,75,78,4
2,3,6,7,12,17,18,23,30,34,37,39,42,46,47,55,56,57,68,80,37
5,6,7,8,10,13,20,22,31,32,38,39,42,48,51,58,64,67,73,80,5
5,6,8,17,23,31,33,34,46,47,49,52,53,54,56,57,62,69,76,80,33
2,3,4,6,7,15,18,20,21,25,33,36,38,41,42,44,55,65,71,76,36
1,2,6,8,10,12,16,26,27,29,37,41,47,48,53,56,65,67,69,77,29
2,5,15,20,25,27,31,34,36,37,38,39,47,52,55,62,68,69,74,78,39
13,15,18,23,24,31,35,39,40,46,48,52,54,56,58,59,61,62,67,69,31
4,6,7,16,18,20,23,24,33,46,48,49,54,55,63,64,66,67,77,78,66
1,6,8,10,13,17,24,25,33,36,43,51,54,64,65,72,73,76,79,80,10
1,8,10,12,13,15,17,19,28,32,35,36,39,43,44,58,62,64,68,79,32
8,10,17,21,28,29,31,36,40,45,52,53,55,60,67,69,72,73,75,79,52
4,12,30,35,36,38,39,48,52,58,59,60,65,67,72,73,74,76,78,79,79
7,9,12,16,29,35,37,40,46,52,54,58,61,63,69,70,73,76,77,78,7
1,3,8,13,15,16,26,31,36,41,43,53,55,57,61,67,70,74,77,78,61
8,9,11,14,17,18,21,23,25,26,28,33,42,48,53,55,57,64,73,79,8
2,9,16,20,22,23,27,30,38,42,43,50,52,53,56,62,69,71,76,80,2
5,6,7,11,12,13,17,19,22,23,26,39,45,57,63,65,70,74,79,80,6
10,20,23,34,38,42,43,44,45,53,54,58,60,61,62,65,70,72,73,77,60
1,7,12,16,23,25,35,38,39,40,42,44,48,51,58,62,63,65,69,79,62
1,3,9,15,26,32,33,35,36,39,41,43,48,49,54,56,57,69,70,71,49
9,15,16,24,25,26,38,40,42,45,50,52,59,60,61,69,71,76,77,79,60
1,5,6,20,21,24,32,37,39,41,43,45,48,51,63,68,69,73,77,78,69
1,4,15,17,24,26,28,29,32,33,37,38,39,42,43,55,59,64,73,74,4
3,5,6,7,11,20,21,22,32,35,41,42,46,52,54,61,62,63,64,76,61
1,3,12,13,14,15,19,21,23,24,31,37,41,50,64,70,72,78,79,80,19
1,3,6,8,10,11,15,16,23,27,29,40,45,47,48,51,55,65,67,72,23
4,7,8,16,20,24,29,33,34,37,38,47,51,55,58,66,68,70,78,80,68
1,4,11,13,19,21,22,33,34,38,39,41,43,45,62,64,66,71,78,79,34
1,4,14,16,23,24,26,33,34,44,47,49,55,57,58,61,63,66,72,73,58
2,4,9,14,16,17,23,26,32,34,36,42,43,51,53,55,56,61,69,74,51
3,11,12,14,15,16,23,29,33,38,43,46,47,51,57,64,65,71,72,78,29
1,16,18,20,23,24,25,34,35,44,50,60,62,63,70,72,73,76,78,80,44
4,8,13,21,24,27,30,37,38,41,44,48,56,65,70,72,73,75,76,79,75
7,9,12,19,20,24,25,26,37,46,48,52,53,56,58,60,63,68,76,77,25
1,6,9,10,12,18,29,32,34,36,40,48,50,51,53,57,71,72,73,79,50
1,4,22,23,24,27,32,42,48,49,52,54,56,59,65,71,74,75,76,79,42
3,4,13,22,24,28,31,34,36,37,41,43,49,50,55,58,60,61,73,76,50
8,19,23,24,28,29,34,35,38,41,49,51,54,64,67,72,73,75,77,78,24
3,6,16,22,27,32,35,40,42,47,50,51,54,55,57,59,67,73,74,78,16
1,5,6,7,10,13,15,18,19,23,24,32,41,44,52,54,65,71,75,79,44
4,6,16,18,19,30,34,38,42,44,48,52,61,62,64,67,69,70,73,77,6
4,6,10,17,27,30,35,38,39,42,46,47,51,58,60,67,73,74,76,80,58
2,5,9,16,18,21,23,24,26,38,40,41,51,52,53,54,56,59,71,76,53
1,7,12,13,14,16,18,19,20,31,33,36,38,39,50,65,68,72,79,80,39
3,7,11,17,24,25,28,31,34,35,36,38,42,43,52,53,62,64,70,80,7
5,8,13,17,20,36,38,41,43,44,45,57,58,60,61,65,67,69,72,75,58
4,7,8,19,21,22,25,26,37,38,39,46,53,57,60,62,69,70,74,78,69
10,12,13,26,31,35,43,46,48,51,55,57,62,65,68,71,73,75,77,80,68
3,12,15,20,31,33,36,38,40,43,44,56,60,62,64,65,67,72,74,76,67
2,3,5,6,7,8,9,11,17,32,43,49,50,54,68,73,74,75,77,80,49
1,2,3,5,11,14,15,17,25,26,39,43,47,50,52,54,75,76,77,78,75
3,5,8,11,15,18,28,29,35,36,41,44,45,48,55,57,65,73,78,80,3
2,3,7,16,22,26,28,40,41,42,46,48,53,55,59,60,62,63,69,73,22
5,6,8,13,19,24,25,26,29,34,48,53,54,55,59,60,65,69,74,80,53
6,11,12,17,20,22,28,31,34,35,36,37,38,43,51,58,63,65,72,74,63
2,3,4,6,8,9,15,16,26,32,34,37,48,52,53,55,56,60,62,80,15
3,7,12,13,17,20,21,22,25,32,33,36,38,41,42,48,54,68,71,79,13
2,5,8,13,15,18,21,24,27,29,30,31,33,39,48,51,58,62,71,72,33
3,5,6,12,14,17,18,19,24,25,36,41,45,46,48,53,54,59,64,73,53
5,6,8,9,11,13,16,18,31,32,33,36,40,57,60,66,71,72,73,75,60
4,8,10,11,14,16,21,28,33,35,38,39,49,57,70,72,76,78,79,80,8
8,10,11,13,17,21,23,25,38,44,46,47,48,51,59,60,65,69,71,74,74
2,3,10,22,23,30,36,38,39,40,42,45,53,60,63,64,65,72,73,74,53
1,3,7,8,11,14,15,17,30,33,36,38,39,44,47,52,59,64,72,77,36
5,7,20,30,31,36,37,41,47,53,54,55,58,60,63,64,65,68,73,75,58
2,5,8,20,30,38,46,53,56,59,60,63,64,65,67,68,69,71,75,77,75
1,7,10,14,17,21,25,31,33,43,50,57,64,65,66,67,69,71,73,74,25
1,13,14,15,17,18,20,30,35,40,43,48,51,55,56,57,63,68,72,74,35
2,8,9,11,12,19,20,22,26,29,30,31,34,35,39,43,44,48,59,62,35
2,3,12,16,18,20,21,26,31,33,41,44,46,47,50,56,67,68,69,76,16
2,5,6,13,15,17,23,24,30,42,43,55,56,58,61,66,69,74,75,76,6
5,9,10,12,21,25,28,35,36,47,54,55,57,61,62,64,71,72,75,79,47
1,5,6,9,11,13,18,27,29,31,32,39,43,48,53,58,61,62,70,77,70
5,7,8,12,14,22,23,28,30,32,33,34,37,38,39,47,49,61,63,68,63
5,7,9,10,15,16,22,25,32,38,41,43,50,58,59,68,72,73,77,80,68
1,2,8,18,30,31,35,36,37,40,41,42,47,54,56,65,72,74,76,79,74
2,12,19,24,25,29,34,35,39,43,45,48,49,54,56,59,73,75,77,78,2
3,4,6,10,12,13,22,26,30,31,33,34,44,55,56,61,63,75,76,77,22
1,2,5,9,16,25,26,28,29,34,39,42,46,48,56,60,62,68,75,80,26
4,13,17,21,23,24,29,34,35,41,42,43,47,51,56,58,59,65,79,80,4
3,4,8,15,22,31,33,35,36,38,39,41,50,61,67,71,74,76,79,80,74
5,13,14,15,17,23,28,34,38,40,48,49,52,57,58,62,70,71,72,73,15
3,4,6,7,11,13,16,24,29,32,33,35,36,42,43,47,52,61,69,72,43
4,5,6,16,23,25,28,30,31,53,55,57,58,62,64,67,69,73,75,76,4
9,19,20,23,25,26,27,32,39,41,46,47,48,49,55,67,70,71,75,76,20
2,4,13,19,22,27,30,34,37,38,39,41,44,46,51,58,60,62,74,77,62
1,3,4,8,9,11,16,20,22,29,37,38,41,55,60,62,64,66,77,78,55
1,4,5,6,9,10,11,19,23,27,36,39,40,44,45,47,56,64,71,76,76
4,7,14,19,27,28,38,39,42,44,46,47,48,49,59,64,66,68,70,71,64
4,8,13,14,18,28,31,33,35,41,52,54,55,56,57,59,62,63,64,70,31
7,9,12,14,18,26,28,37,38,39,43,54,58,64,65,67,70,75,76,79,18
2,4,6,8,9,13,23,31,43,44,51,54,57,60,66,68,71,72,77,80,80
1,4,25,29,32,37,41,48,51,52,54,55,56,58,60,64,67,68,74,76,67
1,7,11,12,17,22,25,29,31,32,40,42,43,54,57,63,65,67,76,79,67
2,11,13,21,25,26,27,28,37,41,49,50,51,52,54,64,67,75,78,80,78
2,9,10,13,15,18,23,24,26,28,30,33,37,39,49,51,54,59,61,70,18
12,23,27,29,35,37,41,44,45,47,48,49,51,60,64,67,68,70,72,77,48
6,12,13,14,20,22,35,40,45,48,49,50,55,57,58,60,67,70,75,80,12
1,5,7,14,24,33,36,40,43,50,52,57,60,61,62,64,68,71,76,80,14
4,6,12,23,30,34,36,43,44,45,49,52,54,55,56,64,68,70,72,77,45
3,4,6,26,27,35,36,39,42,44,46,48,56,59,65,70,76,77,78,80,48
2,3,6,11,12,16,22,24,43,50,51,54,56,65,67,69,70,71,74,80,65
4,8,14,15,21,22,28,30,37,38,41,42,43,44,45,48,49,50,65,72,48
4,5,8,13,14,21,22,26,27,28,30,32,37,38,43,47,54,59,62,75,21
3,10,11,21,24,25,26,27,33,35,42,43,46,49,51,53,55,56,78,80,51
2,10,26,28,34,39,43,44,46,48,50,52,58,60,61,62,66,68,70,79,58
8,10,12,18,20,23,35,37,38,39,41,57,59,60,63,66,67,68,73,74,39
2,6,13,17,18,21,22,24,25,26,32,41,51,52,53,58,60,61,62,80,18
4,6,7,8,16,17,20,26,27,28,29,33,38,50,55,67,69,72,75,77,67
2,5,12,14,17,26,28,34,36,37,44,45,47,49,54,58,69,71,72,73,26
4,15,19,22,24,29,32,37,38,43,46,48,52,58,59,63,64,72,73,79,24
3,4,7,22,24,26,30,31,32,33,43,50,51,52,60,71,72,73,77,80,77
1,2,4,5,14,24,29,33,34,35,37,45,52,54,61,67,69,71,75,79,61
4,5,6,9,11,18,23,26,27,31,32,36,43,49,53,57,60,65,69,78,11
19,23,29,30,36,39,42,45,46,48,49,51,56,61,62,64,65,69,77,80,48
7,11,18,26,32,37,38,46,47,49,57,60,63,64,65,69,71,72,74,75,63
2,4,6,9,13,14,23,24,27,28,31,47,49,51,52,53,54,61,66,67,49
3,4,5,12,17,19,24,25,26,29,33,34,37,44,45,52,60,64,73,78,3
3,5,6,8,9,14,26,28,32,34,41,42,44,56,58,61,62,71,74,75,56
2,5,9,10,12,15,21,25,33,35,37,39,44,47,49,50,60,61,64,78,44
2,4,10,21,25,26,27,31,33,34,37,42,43,46,59,60,63,67,71,75,2
7,12,13,17,23,24,25,34,37,40,43,53,59,62,67,70,71,72,73,77,67
12,15,24,26,27,36,43,46,48,50,51,53,56,57,62,63,69,71,72,79,71
6,8,11,13,21,24,27,30,32,33,38,44,46,47,50,59,62,66,68,69,62
9,12,13,14,24,27,32,41,44,49,50,52,54,57,58,59,63,64,73,74,64
4,12,15,19,25,27,29,31,41,42,48,51,52,53,61,63,66,69,71,80,15
7,13,14,16,19,20,22,26,40,41,46,47,48,51,56,59,61,72,78,80,80
4,6,10,14,16,28,30,31,36,40,41,42,45,46,58,60,64,65,69,75,30
2,4,6,8,24,28,31,33,34,37,42,48,50,53,56,58,61,73,77,79,31
8,11,12,16,18,21,24,28,42,44,45,46,49,50,61,64,70,72,75,79,46
15,16,32,36,40,42,44,45,48,50,57,61,66,69,70,71,72,74,76,78,69
5,6,7,8,9,27,29,34,44,45,46,57,60,63,64,67,69,70,73,79,79
2,6,16,17,19,21,24,28,32,35,41,57,59,60,63,66,68,69,74,75,63
8,9,13,15,16,18,24,27,29,31,34,46,47,50,51,52,56,59,64,71,24
8,15,19,22,31,34,41,43,44,45,48,49,51,54,55,58,60,65,71,78,58
1,2,5,9,11,15,26,27,28,37,39,41,42,52,53,54,60,63,67,72,52
4,7,10,15,21,26,27,33,43,51,57,58,59,62,66,69,74,76,77,79,21
1,5,6,12,13,14,16,19,30,31,34,38,50,52,55,59,70,71,75,77,55
1,5,10,11,18,22,25,26,27,29,30,31,39,42,48,52,56,63,65,76,27
2,3,5,6,7,10,14,22,28,37,39,43,44,49,50,55,63,71,75,78,43
3,5,7,12,19,24,27,28,31,32,33,38,39,44,50,52,53,72,74,75,72
7,12,14,18,21,33,34,40,42,44,51,54,56,58,59,64,70,71,73,78,64
1,5,8,10,24,28,31,35,41,46,47,51,53,57,65,67,70,74,75,80,75
13,17,18,21,22,23,24,26,31,34,36,38,41,48,54,60,66,71,75,77,41
3,8,9,16,17,25,26,27,34,36,38,54,55,61,62,66,68,72,75,80,72
4,5,8,10,15,16,19,22,25,30,31,32,36,39,54,57,69,71,76,80,71
1,3,7,14,17,19,22,26,28,29,37,38,43,48,55,56,57,60,67,76,76
4,9,11,20,21,23,24,25,28,33,34,42,51,53,55,56,63,68,70,75,23
4,8,13,15,16,17,27,33,40,45,47,50,51,55,56,62,69,70,73,78,4
2,3,4,10,12,15,17,22,30,38,45,52,56,59,62,65,67,71,73,74,59
11,12,16,19,20,23,27,30,38,42,44,45,47,50,52,57,63,66,74,77,16
1,4,6,9,14,18,28,29,31,40,47,57,58,59,60,62,66,67,79,80,62
1,3,4,7,8,9,11,12,15,16,24,26,27,35,55,65,66,71,73,80,65
2,5,7,11,18,20,22,28,33,35,45,49,51,53,58,60,65,72,73,78,72
3,4,8,10,12,13,16,17,23,29,42,44,45,51,53,59,69,70,72,80,42
23,27,28,31,32,33,36,37,42,45,46,47,50,55,57,61,64,66,76,78,23
1,3,7,17,18,37,38,41,43,46,50,53,57,61,65,69,74,77,79,80,3
1,2,5,11,18,19,20,21,24,26,32,33,39,41,50,54,62,71,79,80,50
12,17,18,22,25,26,32,35,36,38,39,43,47,48,51,56,63,66,69,77,77
8,11,13,16,23,26,30,31,34,35,38,40,47,49,62,71,72,76,78,79,16
4,5,9,13,14,22,27,31,32,40,45,46,47,49,51,62,65,68,69,79,51
2,8,11,17,18,26,32,34,44,46,50,56,57,60,62,68,73,74,75,76,56
2,15,20,21,25,32,34,36,43,44,49,50,51,52,53,58,61,64,66,74,51
6,12,23,37,39,40,42,43,46,49,50,51,56,58,66,67,69,71,76,79,56
3,4,5,12,19,26,38,39,43,46,47,55,60,62,64,65,71,72,73,75,43
4,6,7,13,17,19,21,22,27,30,37,38,39,40,56,64,67,73,77,79,38
1,6,10,12,14,16,18,19,33,49,52,53,56,57,62,66,74,76,77,80,80
7,19,21,22,23,28,35,40,45,47,48,51,52,66,68,70,73,76,77,79,7
1,2,6,8,10,20,21,24,28,32,33,34,52,53,60,61,65,69,74,75,33
4,14,17,18,21,31,34,37,38,42,44,51,52,54,57,58,59,63,70,79,34
3,6,9,18,19,22,31,32,37,43,44,45,47,52,59,68,74,77,79,80,79
4,5,7,11,16,17,28,34,36,37,41,48,50,52,65,69,70,71,76,79,71
7,10,11,17,20,27,30,32,39,46,47,51,53,54,58,60,66,67,71,80,27
14,16,21,22,23,34,35,37,39,41,46,47,49,51,52,58,68,74,78,80,47
3,5,13,18,23,24,26,31,32,35,36,39,41,46,60,65,69,75,78,79,13
4,7,11,12,17,21,26,27,29,32,35,39,46,53,54,63,66,73,77,78,54
14,18,21,24,25,27,32,39,42,45,49,51,55,59,60,61,63,66,68,70,61
1,4,6,12,14,19,21,26,29,31,35,40,41,45,55,58,64,65,69,75,31
2,6,12,30,34,36,44,47,48,49,51,54,58,60,64,66,67,70,75,78,36
2,4,14,15,19,28,29,30,33,36,43,44,48,52,59,64,70,74,79,80,74
3,4,15,16,20,28,29,36,38,40,44,47,51,60,62,67,71,76,77,80,29
2,5,7,10,14,18,22,28,30,31,35,41,42,46,52,53,54,62,69,77,53
9,17,19,28,31,36,40,41,46,51,53,60,62,69,70,71,72,75,78,80,53
3,8,11,14,16,20,21,26,29,34,39,48,49,53,57,59,62,63,68,80,11
1,7,8,11,14,21,24,27,30,31,41,42,46,54,56,60,62,63,64,66,41
3,16,20,27,28,29,30,35,40,43,44,50,54,57,58,59,69,71,77,80,29
11,12,18,24,25,29,33,41,43,45,46,48,53,54,56,65,67,72,74,78,72
1,9,13,15,16,18,20,23,25,26,27,35,36,47,48,56,65,73,76,77,13
6,7,9,13,26,28,38,39,41,43,45,47,51,52,55,63,65,69,72,74,7
2,4,8,9,11,13,18,26,27,32,38,43,44,48,51,54,58,61,75,76,61
1,3,9,14,17,24,27,31,32,34,35,36,42,47,48,51,57,65,66,67,14
7,13,20,21,25,31,33,35,38,39,40,43,44,50,59,60,63,64,72,78,64
12,14,15,28,30,32,34,36,38,41,42,51,58,59,68,70,71,73,78,80,32
5,6,9,10,13,24,25,30,33,39,43,44,47,48,58,67,69,73,77,79,13
2,7,11,16,18,20,23,25,32,34,36,56,59,61,65,70,73,75,79,80,59
1,8,18,20,24,25,26,30,37,39,43,46,47,48,51,59,60,71,77,80,26
6,11,14,19,25,29,31,33,37,39,42,45,46,53,59,62,64,66,73,74,62
3,11,12,14,17,25,29,30,42,43,46,51,56,57,58,60,63,75,79,80,80
6,12,14,16,20,22,28,29,34,35,37,38,40,45,49,57,63,65,73,76,65
1,2,8,9,10,11,13,14,23,41,44,55,56,64,66,67,71,74,76,80,80
6,10,11,12,16,19,21,24,26,27,29,32,39,40,43,45,52,65,73,77,19
4,6,8,12,13,18,19,20,29,30,32,33,36,40,47,50,52,53,57,61,47
11,12,17,18,19,31,45,46,50,54,56,59,61,62,67,72,73,74,75,76,72
4,8,12,18,30,38,39,42,43,44,45,51,52,60,61,64,66,67,70,73,12
3,5,20,21,26,32,34,35,36,43,47,49,56,59,62,68,73,76,78,80,32
10,22,23,27,28,30,31,36,38,39,41,44,47,52,69,71,74,75,77,78,78
2,9,13,19,21,23,24,25,28,29,33,34,37,40,45,63,64,72,74,75,13
4,18,21,26,27,32,37,38,40,42,49,50,54,55,58,61,67,73,74,75,49
4,7,12,13,17,18,32,39,44,45,48,49,52,56,57,58,66,68,69,79,56
6,8,12,15,17,20,26,28,30,32,37,39,43,45,46,48,49,57,69,73,69
4,12,13,14,19,28,30,32,33,36,40,43,45,46,47,54,58,72,73,76,45
3,5,23,24,28,30,37,38,39,40,43,44,49,57,69,70,73,74,78,79,39
5,7,8,10,12,15,23,35,42,46,47,52,58,59,63,65,73,74,76,77,42
2,4,13,16,17,18,23,24,28,31,33,39,42,43,45,47,65,71,79,80,47
7,11,14,15,25,29,31,39,43,49,53,56,59,64,67,68,73,76,78,79,64
1,4,5,8,9,16,17,18,20,26,27,32,42,53,60,64,66,70,73,75,27
3,9,11,26,29,39,42,45,47,52,55,56,58,61,68,69,72,73,77,78,3
1,5,10,20,23,24,25,26,27,29,42,50,58,59,60,63,68,71,74,75,5
3,4,5,10,17,18,22,25,29,31,33,34,41,42,45,50,51,57,68,70,34
2,3,7,9,14,15,24,32,35,41,60,61,65,66,71,74,75,77,79,80,35
3,4,6,7,10,18,23,26,27,31,32,34,47,55,61,63,66,73,78,79,7
8,13,15,21,23,28,32,33,39,49,50,52,56,59,60,71,72,73,76,77,49
2,4,5,7,12,16,17,22,26,29,37,42,50,58,66,67,69,71,72,75,4
1,3,8,9,11,12,14,18,20,22,26,41,44,47,50,60,65,71,75,78,71
1,2,7,16,17,20,24,32,34,36,41,44,46,54,58,62,73,75,76,80,41
2,5,9,11,18,26,30,31,35,55,56,59,61,62,65,66,67,72,77,80,59
1,4,6,7,11,21,24,26,29,30,32,37,38,46,48,50,65,66,72,76,66
1,13,14,18,19,21,22,24,26,32,40,45,48,49,59,61,66,67,68,75,21
8,9,10,13,14,23,24,26,28,29,37,40,41,51,55,59,63,66,71,78,37
3,10,16,17,22,24,31,37,39,41,42,44,47,51,57,61,62,64,69,76,22
2,3,9,11,17,27,32,34,44,46,48,49,53,57,62,64,69,77,78,80,64
1,2,11,14,15,24,25,27,30,31,40,41,44,52,53,63,68,77,79,80,14
1,3,5,14,28,32,33,36,40,48,53,54,55,58,62,64,71,72,73,80,73
3,5,15,19,20,21,27,31,33,42,47,54,55,58,60,63,68,72,76,79,68
5,14,19,22,29,36,44,50,52,53,55,56,60,65,69,70,71,72,76,79,50
1,2,6,7,11,13,22,25,32,33,38,40,45,46,54,57,63,64,74,78,1
6,12,13,14,16,17,19,21,27,29,30,32,34,39,41,50,55,64,70,72,19
1,2,3,6,10,17,18,19,23,24,25,26,31,39,43,48,62,67,70,75,18
6,7,11,15,17,25,32,35,36,43,49,51,53,54,56,59,65,68,78,79,6
5,8,13,15,16,19,22,26,32,33,34,41,42,48,49,55,57,59,65,79,13
2,6,7,16,22,23,31,40,41,47,49,50,54,55,57,62,71,72,76,78,72
3,6,20,23,24,25,26,28,29,38,42,50,51,53,59,63,69,73,74,76,69
1,7,11,13,18,21,24,25,27,42,44,47,48,51,54,57,59,60,63,79,63
1,3,5,13,14,21,36,37,38,40,41,43,44,46,50,55,61,62,67,80,67
1,7,8,20,22,23,24,29,33,34,37,46,55,57,61,64,68,69,70,75,23
2,7,14,15,17,20,22,36,38,44,46,47,48,53,59,63,65,66,70,75,14
4,6,12,13,15,20,27,29,31,46,51,52,57,60,65,67,69,70,77,78,67
2,4,11,12,13,19,22,27,30,35,36,43,45,46,49,54,57,68,72,78,35
4,5,11,15,19,25,28,33,40,41,45,53,62,63,64,66,67,70,73,78,41
2,12,15,21,22,24,27,30,34,37,38,47,48,49,52,54,57,62,65,70,65
2,3,7,15,16,19,22,23,24,36,37,39,47,51,56,60,70,72,73,80,7
5,10,14,16,21,25,26,30,32,33,40,44,46,49,55,58,60,66,72,80,16
3,4,5,6,13,14,18,20,29,30,32,34,36,39,44,45,65,70,72,74,44
1,3,4,6,11,14,15,16,17,27,34,36,46,61,63,65,68,69,74,78,16
2,5,13,15,17,18,20,24,28,29,35,44,49,51,52,55,59,66,67,69,69
3,10,11,12,15,16,19,22,29,34,36,48,49,53,57,60,64,70,71,75,75
1,5,8,13,20,28,30,37,38,39,41,42,55,56,60,61,63,66,76,77,41
2,3,7,14,16,21,22,23,24,26,28,33,39,45,69,73,75,77,78,79,24
3,5,9,13,14,17,22,30,37,40,42,47,55,58,61,72,76,77,78,80,78
1,8,11,15,17,19,21,25,27,35,40,47,52,53,59,60,62,66,79,80,11
3,8,11,12,15,21,23,26,27,38,40,41,42,45,50,53,58,62,74,80,53
1,2,4,9,11,13,18,20,25,29,32,35,41,44,45,47,58,60,62,63,63
1,3,12,14,15,20,22,30,32,38,42,44,52,53,56,61,64,65,72,73,65
2,5,8,16,18,24,26,27,28,29,31,33,42,45,47,50,63,70,74,75,50
4,8,9,10,13,22,27,28,29,45,49,51,54,59,64,72,76,77,78,79,78
3,4,5,6,8,9,12,18,24,34,37,40,41,42,48,51,52,55,65,78,18
2,3,4,7,9,10,12,17,19,28,29,36,37,42,44,58,67,74,79,80,28
6,10,11,12,13,21,23,37,48,49,50,52,55,61,68,71,74,75,76,78,37
1,2,7,13,14,16,18,19,27,29,30,39,41,48,49,54,56,59,67,75,18
2,5,8,15,16,21,22,25,26,36,42,44,52,54,55,58,60,67,72,74,2
3,5,9,13,15,18,21,23,25,26,27,37,38,40,46,56,61,64,72,80,72
5,6,12,14,21,28,43,46,47,49,52,53,55,57,64,66,68,69,71,74,68
8,9,13,15,16,19,22,25,28,41,45,48,50,59,60,62,64,67,75,77,48
12,13,17,18,20,23,27,29,31,34,37,42,47,53,59,60,62,66,71,80,13
2,16,19,20,21,24,27,28,29,32,35,37,39,48,51,54,60,62,70,72,72
1,4,9,11,13,14,17,23,24,28,35,52,64,66,68,69,70,72,76,80,17
6,10,11,17,19,21,22,28,33,39,47,55,57,58,65,72,73,74,75,80,57
1,3,7,8,12,14,15,16,19,22,23,27,28,30,41,43,47,70,76,79,23
4,5,10,11,18,19,20,26,29,30,35,48,51,53,55,64,66,72,78,79,51
5,7,8,12,14,15,18,25,36,38,40,49,52,53,58,60,66,67,72,75,12
7,19,22,26,30,37,41,42,43,45,51,54,55,56,67,69,71,75,76,78,71
1,3,6,9,12,14,16,23,36,49,56,60,61,63,68,69,70,76,77,79,77
11,13,14,15,18,21,27,32,35,39,40,45,47,48,53,54,64,66,70,80,45
5,8,14,15,19,27,28,30,37,39,48,49,55,56,57,64,67,68,76,80,64
1,9,16,27,29,30,34,35,40,45,47,48,50,55,61,62,63,69,72,77,55
7,10,15,24,29,30,32,39,43,44,52,56,59,62,64,65,71,76,77,79,65
5,12,16,17,18,19,31,32,33,38,47,53,58,59,61,62,64,68,70,72,53
1,7,8,10,12,24,26,28,31,44,47,50,55,57,60,61,72,77,78,79,44
8,11,12,18,22,24,25,30,32,49,52,59,62,67,71,72,73,74,78,80,52
1,4,5,6,20,22,25,27,29,31,33,36,40,43,47,54,59,62,70,73,31
3,5,8,15,16,17,24,30,34,48,49,52,53,58,61,64,65,68,75,78,65
5,6,11,16,22,24,25,26,28,30,36,47,50,52,53,64,66,71,74,78,26
6,11,16,24,29,35,40,41,42,46,49,52,54,62,63,65,66,68,69,77,41
1,4,5,8,16,22,23,24,25,27,32,40,41,45,48,51,52,68,69,76,41
1,4,14,16,17,19,20,32,33,36,39,41,47,48,53,59,62,71,74,75,36
5,8,9,17,28,29,32,35,37,40,42,49,50,55,56,60,62,65,75,76,32
2,4,7,12,14,15,18,20,29,33,41,43,44,50,52,60,74,75,77,79,50
9,14,19,23,27,30,36,37,39,43,46,53,54,61,63,66,69,71,73,75,14
3,8,17,18,19,22,25,29,32,33,34,36,44,50,52,55,60,63,64,70,64
4,6,8,10,11,14,15,18,30,32,33,37,39,49,51,53,54,62,67,68,53
4,14,16,18,19,20,25,27,34,37,39,40,43,50,57,59,60,70,72,76,16
3,5,8,24,28,30,31,34,40,41,50,51,59,60,62,63,66,72,75,78,8
13,17,25,26,28,34,37,38,42,44,54,58,59,64,66,67,69,75,78,79,66
1,2,3,12,13,19,23,25,27,33,41,42,44,47,51,52,54,69,70,73,27
5,11,13,18,22,26,28,33,37,40,43,45,47,51,52,56,57,63,65,74,33
13,14,27,29,33,46,47,48,52,56,58,59,60,63,64,67,70,75,77,78,33
1,5,6,8,13,15,20,24,26,28,31,33,38,39,53,56,62,74,77,78,38
1,2,11,16,25,26,27,29,35,36,37,41,48,57,60,61,63,65,71,78,41
4,6,9,10,24,25,28,37,38,39,47,52,54,61,62,67,71,74,78,80,80
4,5,7,8,17,19,22,25,28,29,30,36,39,47,50,57,60,62,68,69,29
4,6,11,14,15,16,24,25,27,28,31,32,40,49,51,52,54,59,71,72,32
2,4,8,23,24,26,29,34,41,47,53,57,59,64,66,67,70,77,79,80,4
7,8,17,23,24,29,36,40,43,44,49,50,52,57,58,64,68,69,77,78,52
3,5,17,23,34,35,48,50,53,55,56,62,63,67,72,73,75,76,77,79,62
1,6,9,11,12,13,17,18,19,22,31,35,42,43,48,49,52,56,64,69,56
1,2,10,13,23,24,26,28,34,36,45,47,49,51,53,56,61,63,68,69,61
3,6,9,17,21,24,29,33,35,36,40,45,56,57,58,66,68,72,76,79,24
2,12,22,23,25,26,45,48,56,60,64,67,68,69,70,71,73,75,79,80,60
